source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
5.11188E+17,26.90637344,0.022593201,60.99208076,0.028714583,0.216541508,0.038766265,15.737299,2.2779245,,,NOT_AVAILABLE,3870,2.0935
5.11191E+17,26.44231705,0.233553333,61.02170547,0.253404931,0.16878719,0.333613399,19.657393,1.9548035,,,NOT_AVAILABLE,,
5.112E+17,27.01011265,0.33843704,61.05771704,0.398833043,-0.09347861,0.600339525,20.320108,1.9117069,,,NOT_AVAILABLE,,
5.11186E+17,26.63758036,0.215880662,60.93650589,0.261655361,0.336423714,0.354327043,19.618708,2.0033875,,,NOT_AVAILABLE,,
5.11188E+17,26.82166565,0.111531466,60.98048756,0.130021794,-0.186322072,0.170858519,18.57198,1.9114513,,,NOT_AVAILABLE,,
5.11185E+17,26.38306819,0.172437264,60.98922412,0.190671706,0.185408106,0.267424648,19.35211,1.9646511,,,NOT_AVAILABLE,,
5.11176E+17,26.93503905,0.026845124,60.97900172,0.034853448,1.307521405,0.046591032,16.252544,1.5320749,,,NOT_AVAILABLE,4304.3477,0.7305
5.11189E+17,26.7407686,0.37059453,61.06504282,0.388909132,0.082515249,0.526057916,20.154316,1.7918034,,,NOT_AVAILABLE,,
5.112E+17,26.99915367,0.21842699,61.00395116,0.276037414,0.296665819,0.381160554,19.677288,1.6477661,,,NOT_AVAILABLE,,
5.11192E+17,26.69377924,0.074781534,61.06491601,0.081914651,0.190563484,0.110131888,17.779522,1.5119228,,,NOT_AVAILABLE,,
5.11187E+17,26.72161272,0.335095779,60.95735219,0.406491457,1.847574769,0.552659876,20.164635,2.608265,,,NOT_AVAILABLE,,
5.11176E+17,26.93404556,0.3025266,60.96801789,0.381253215,0.431575635,0.49228896,20.010586,1.9026375,,,NOT_AVAILABLE,,
5.11194E+17,26.5116936,0.172130755,61.13824983,0.176497035,0.047933387,0.247507925,19.019268,1.9992085,,,NOT_AVAILABLE,,
5.11185E+17,26.38970767,0.07013039,60.98861,0.078651628,0.607842317,0.118340746,17.921326,1.7198868,,,NOT_AVAILABLE,,
5.11202E+17,27.1076136,0.035946972,61.09658528,0.041910721,0.081182534,0.063475204,16.631968,1.802455,,,NOT_AVAILABLE,3957.5876,1.3345
5.11192E+17,26.69486181,0.116469792,61.10760238,0.116750183,1.201018709,0.177045112,18.519663,2.198063,,,NOT_AVAILABLE,,
5.112E+17,26.97641349,0.6028824,61.01977165,0.760135845,1.873132017,1.185993285,20.728798,1.7996655,,,NOT_AVAILABLE,,
5.11183E+17,26.52130036,0.483356163,60.89182612,0.557996157,0.172799238,0.744646898,20.546883,1.7507286,,,NOT_AVAILABLE,,
5.1119E+17,26.63155319,0.21629266,61.01173393,0.248445654,0.324659943,0.347225597,19.648417,1.6842003,,,NOT_AVAILABLE,,
5.11186E+17,26.63096217,0.085457597,60.8957013,0.098968046,0.19359016,0.137906346,18.22332,1.9205704,,,NOT_AVAILABLE,,
5.11192E+17,26.66990232,1.312040555,61.03867208,1.141265651,0.70613213,1.480090258,20.946339,,,,NOT_AVAILABLE,,
5.11176E+17,26.93755626,0.162828208,60.98195016,0.203212231,0.294967855,0.262979504,19.255665,2.0442276,,,NOT_AVAILABLE,,
5.1119E+17,26.50406025,0.034837348,60.98715577,0.040912134,1.027975642,0.060252664,16.753025,1.6217699,,,NOT_AVAILABLE,4349.6997,1.2215
5.11188E+17,26.79762645,0.454226346,61.00120989,0.534572644,1.099790834,0.803041968,20.15918,1.8438702,,,NOT_AVAILABLE,,
5.11193E+17,26.49241272,0.52529142,61.08768758,0.47964216,0.919705513,0.696220838,20.559238,1.4612694,,,NOT_AVAILABLE,,
5.11188E+17,26.75827316,0.462899716,60.98350493,0.499588457,0.481427251,0.643098326,20.440298,1.7447624,,,NOT_AVAILABLE,,
5.11191E+17,26.41703876,0.031573065,60.98918254,0.036622601,0.318234538,0.057338583,16.570942,1.5268621,,,NOT_AVAILABLE,4451,
5.11188E+17,26.8871359,0.443118593,60.97877605,0.503253454,1.604817611,0.651791111,20.41568,1.5272579,,,NOT_AVAILABLE,,
5.11192E+17,26.64706691,0.068711249,61.01129658,0.082843581,0.18504421,0.12027352,17.932127,1.5550194,,,NOT_AVAILABLE,,
5.11188E+17,26.73727676,0.553735112,60.98242643,0.627209359,0.465205038,0.789420337,20.35462,1.5065689,,,NOT_AVAILABLE,,
5.11191E+17,26.44074385,0.217767076,60.96836171,0.247095484,0.07425466,0.3479825,19.715986,1.8547173,,,NOT_AVAILABLE,,
5.112E+17,27.0156313,0.29441142,61.03577957,0.356012255,0.261572052,0.504408688,20.043272,1.7503071,,,NOT_AVAILABLE,,
5.11185E+17,26.36716675,0.063143634,60.99848126,0.070265108,0.265267224,0.103970808,17.791006,1.8245945,,,NOT_AVAILABLE,,
5.11191E+17,26.51578681,0.616919638,61.03607722,0.549120689,-0.679617489,0.870303514,20.594982,1.747055,,,NOT_AVAILABLE,,
5.11191E+17,26.49453419,0.227169371,60.98772507,0.258077904,0.770708969,0.362970569,19.684553,2.210865,,,NOT_AVAILABLE,,
5.11202E+17,27.13654692,0.395425669,61.14883656,0.450916687,2.264818619,0.724391232,20.397507,1.9338303,,,NOT_AVAILABLE,,
5.11202E+17,27.08050399,0.380394253,61.11032677,0.440345476,0.933639516,0.676011641,20.388744,1.890007,,,NOT_AVAILABLE,,
5.11194E+17,26.56289023,0.125407589,61.14308086,0.129098595,0.442645244,0.181818143,18.486225,1.9469604,,,NOT_AVAILABLE,,
5.11188E+17,26.90797589,0.191619324,60.99843971,0.229965176,0.401071557,0.295627848,19.47026,2.0497017,,,NOT_AVAILABLE,,
5.11188E+17,26.87878668,0.571142624,61.01871368,0.612638839,0.527451242,0.884100315,20.557087,1.7173634,,,NOT_AVAILABLE,,
5.11192E+17,26.62384838,0.715819167,61.02187441,0.731883955,4.115995561,1.17224917,20.457085,1.5484791,,,NOT_AVAILABLE,,
5.11209E+17,27.19147526,0.739756545,61.24098267,0.747598578,0.539490619,1.244361053,20.786938,1.9572678,,,NOT_AVAILABLE,,
5.112E+17,27.06429613,0.102839867,61.06341418,0.117642626,0.352535789,0.176324264,18.627851,1.7541199,,,NOT_AVAILABLE,,
5.11191E+17,26.43324126,0.736666213,61.00705035,0.683180669,0.262558393,1.056974745,20.76261,1.5107117,,,NOT_AVAILABLE,,
5.11188E+17,26.92413614,0.152901275,60.98803799,0.185200881,-0.089022724,0.244532997,19.120031,1.7740307,,,NOT_AVAILABLE,,
5.11189E+17,26.71403103,0.482747367,61.05505047,0.538731653,-0.170301926,0.641684649,20.344389,1.6706276,,,NOT_AVAILABLE,,
5.11191E+17,26.46150772,0.013253426,61.01014812,0.015510138,1.454549139,0.022603906,14.145178,1.145668,,,NOT_AVAILABLE,5014.3335,
5.11192E+17,26.67486514,0.398242355,61.03954736,0.417053678,0.478253502,0.573398688,20.255154,1.7171097,,,NOT_AVAILABLE,,
5.11193E+17,26.52947821,0.017892093,61.13964372,0.02063968,0.31870125,0.029357778,14.91225,0.8615227,,,NOT_AVAILABLE,5659.8105,
5.1119E+17,26.59737382,0.033349176,60.98498929,0.040760686,0.287074742,0.058884317,16.754328,2.048399,,,NOT_AVAILABLE,3683.5,
5.11191E+17,26.48917366,0.548304379,61.04100377,0.54397668,-0.209166493,0.825794934,20.522408,1.7873993,,,NOT_AVAILABLE,,
