source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
5.11218E+17,26.62320579,0.027455931,61.25127911,0.032983558,0.308916301,0.047246592,6.5383825,16.17555,1.2112932,,,NOT_AVAILABLE,4919,
5.11216E+17,26.90744253,0.034743741,61.24165657,0.040897154,0.391134539,0.060499505,6.4650865,16.700964,1.3296509,,,NOT_AVAILABLE,4682.2197,1.962
5.11219E+17,26.70585948,0.013022848,61.24879006,0.015889303,0.349525566,0.022085599,15.82595,14.201165,1.0540991,,,NOT_AVAILABLE,5226.6133,
5.11219E+17,26.70910385,0.016038555,61.24855867,0.019712644,1.23802077,0.027479612,45.052338,14.918717,1.341753,,,NOT_AVAILABLE,4695.1553,1.1463
5.11218E+17,26.75181346,0.145936856,61.26018374,0.173565441,1.797547006,0.266992736,6.7325687,19.13877,2.716278,,,NOT_AVAILABLE,,
5.11243E+17,26.15879798,0.078250657,61.17722019,0.091604642,0.818879207,0.127402107,6.427517,18.068571,1.9412727,,,NOT_AVAILABLE,,
5.11218E+17,26.86361945,0.013002207,61.24286687,0.015533398,0.316919536,0.0216397,14.645284,14.150747,0.8731861,,,NOT_AVAILABLE,5557.5,
5.11245E+17,26.16454401,0.02663232,61.25719043,0.030650661,0.405341697,0.043279178,9.365744,16.104076,1.1634159,,,NOT_AVAILABLE,4935,
5.11213E+17,26.86152133,0.018200661,61.14559096,0.020415252,0.369601138,0.029040423,12.727127,11.332869,0.857893,,,NOT_AVAILABLE,5757.75,
5.11213E+17,26.82074226,0.021263111,61.14768859,0.023871182,0.261421098,0.034507482,7.5757804,15.480889,1.3223448,,,NOT_AVAILABLE,4682.7266,
5.11245E+17,26.15492758,0.121396303,61.2571939,0.136312084,1.357262133,0.20639782,6.575952,17.722445,2.4282837,,,NOT_AVAILABLE,,
5.11216E+17,26.72696866,0.035751229,61.14910488,0.04196585,0.661886559,0.06206494,10.664419,16.673334,1.6992779,,,NOT_AVAILABLE,4188.4697,
5.11218E+17,26.61025153,0.017574474,61.2443978,0.021467431,0.320922434,0.029983594,10.703268,12.231321,0.78906155,,,NOT_AVAILABLE,5989.8447,
5.11218E+17,26.64388907,0.018599415,61.26249709,0.022250928,0.355198101,0.03284327,10.814943,9.089069,0.8621988,,,NOT_AVAILABLE,5779.5,
5.11226E+17,26.75167118,0.045215943,61.39136762,0.051003518,1.425146784,0.077319789,18.43185,17.178915,2.2264862,,,NOT_AVAILABLE,,
5.11219E+17,26.72997602,0.015398922,61.25219957,0.019173935,0.244636671,0.027133019,9.016198,14.819607,0.98825264,,,NOT_AVAILABLE,5324,
5.11218E+17,26.66029054,0.037891514,61.24314667,0.043922887,0.358855952,0.057398878,6.251968,16.420298,1.2592897,,,NOT_AVAILABLE,4896.8877,
5.11243E+17,26.20684786,0.035316496,61.16104469,0.038489748,0.326671251,0.05828394,5.6048245,16.641768,1.3662109,,,NOT_AVAILABLE,5032,
5.11216E+17,26.7470181,0.017263989,61.15416665,0.02049335,0.341217303,0.029671434,11.499859,15.008666,1.0951662,,,NOT_AVAILABLE,5013.9067,2.1335
5.11217E+17,26.63806188,0.020424337,61.1561771,0.024547418,3.402944481,0.034629588,98.26696,15.353837,1.914422,,,NOT_AVAILABLE,3834,0.6732
5.11219E+17,26.67444435,0.017193352,61.28716172,0.020523144,0.296524475,0.029043057,10.209823,12.794806,0.86210823,,,NOT_AVAILABLE,5756.25,
5.11213E+17,26.7893173,0.015021343,61.14274511,0.016538226,0.280372874,0.023172254,12.099508,14.29378,1.0161667,,,NOT_AVAILABLE,5211.7134,
5.11241E+17,26.35619543,0.01047652,61.15640043,0.012387494,0.338693667,0.018803336,18.012424,13.326798,0.8612957,,,NOT_AVAILABLE,5799.4473,1.935
5.11218E+17,26.5958071,0.016398672,61.2472948,0.019153585,0.307451758,0.026666296,11.529601,14.826209,0.9272194,,,NOT_AVAILABLE,5362.25,
5.11245E+17,26.16618072,0.021746387,61.23014057,0.025883637,0.356841609,0.036061913,9.895249,15.802371,1.2776108,,,NOT_AVAILABLE,4825.3125,
5.11216E+17,26.66262331,0.050500174,61.1501587,0.058044441,1.148990469,0.082830715,13.871551,17.277008,1.8890285,,,NOT_AVAILABLE,,
5.11216E+17,26.67554018,0.02259347,61.14609491,0.025957412,1.280929482,0.038400244,33.357327,15.681559,1.5272608,,,NOT_AVAILABLE,4358.0674,
5.11226E+17,26.72223342,0.019768285,61.38746752,0.022771648,0.426618579,0.033235233,12.836335,15.510975,1.3227892,,,NOT_AVAILABLE,4812.34,
5.11219E+17,26.73147513,0.089868082,61.25989858,0.102994418,1.360299388,0.142107053,9.572356,18.071857,2.354559,,,NOT_AVAILABLE,,
5.11241E+17,26.50010002,0.154398668,61.19772189,0.16620495,1.673295853,0.242221049,6.9081354,19.076387,2.5316944,,,NOT_AVAILABLE,,
5.11216E+17,26.75920671,0.026250043,61.1461184,0.030663787,0.307897789,0.043799189,7.02976,15.995153,1.105485,,,NOT_AVAILABLE,5088.455,
5.11241E+17,26.33375286,0.02918753,61.16228707,0.033491449,0.297620447,0.05034868,5.9111867,16.381863,1.551487,,,NOT_AVAILABLE,4311.3335,
5.11219E+17,26.70225113,0.145963101,61.26119317,0.161502908,5.544771557,0.241738119,22.937101,19.086546,3.0027103,,,NOT_AVAILABLE,,
5.11226E+17,26.81826369,0.062132261,61.35359587,0.072344169,0.56610368,0.109432052,5.1731067,17.61173,1.850874,,,NOT_AVAILABLE,,
5.11238E+17,26.41240382,0.071044565,61.09479172,0.079654775,1.264551864,0.118076487,10.7095995,17.900112,2.0256462,,,NOT_AVAILABLE,,
5.11216E+17,26.6601112,0.0231611,61.1497333,0.026902156,1.168450613,0.039878249,29.30045,14.224287,1.2992764,,,NOT_AVAILABLE,4988.56,
5.11218E+17,26.82302308,0.013224965,61.22155998,0.015666893,0.362820156,0.022895245,15.846966,14.085004,0.8881836,,,NOT_AVAILABLE,5478.305,
5.11218E+17,26.6009371,0.017659798,61.23384012,0.021117946,0.346789154,0.028418997,12.2027235,12.706716,0.90581894,,,NOT_AVAILABLE,5668.63,
5.11241E+17,26.45607822,0.018919925,61.17274878,0.021390056,0.308681027,0.029128037,10.597385,12.691728,0.8525982,,,NOT_AVAILABLE,5582,
5.11213E+17,26.89192347,0.107763796,61.14895616,0.112155386,1.018234072,0.173838203,5.8573666,18.488983,2.0177498,,,NOT_AVAILABLE,,
5.11218E+17,26.73131998,0.017541595,61.23820458,0.021153031,1.562144171,0.029315878,53.286625,12.476603,1.3811617,-1.947201311,0.708042347,NOT_AVAILABLE,4943,
5.11213E+17,26.87049198,0.018045515,61.14265959,0.020952999,0.213472508,0.030625879,6.9703307,15.355542,1.9989681,,,NOT_AVAILABLE,3682.25,1.56
5.11218E+17,26.76123674,0.014293202,61.23706221,0.016964894,0.290552729,0.024558011,11.831281,14.48014,1.0040493,,,NOT_AVAILABLE,5196.7803,
5.11241E+17,26.49500368,0.017398428,61.20320591,0.020586636,1.307786007,0.029292183,44.646248,11.826645,0.54144096,,,NOT_AVAILABLE,6950,1.1193
5.11242E+17,26.38851881,0.019233112,61.20635641,0.023864926,0.592281014,0.032797282,18.058844,15.219877,1.6317768,,,NOT_AVAILABLE,4377,2.1225
5.11243E+17,26.17411164,0.069000265,61.21295654,0.076189973,0.671985103,0.108557779,6.1901145,17.737032,1.4935932,,,NOT_AVAILABLE,,
5.11218E+17,26.7606185,0.017906158,61.22976892,0.021079765,1.447560896,0.030889407,46.862694,12.526845,1.0527477,-22.11335535,1.824674621,NOT_AVAILABLE,5564,
5.11241E+17,26.4752509,0.05559386,61.20270656,0.062715151,0.764246427,0.091544174,8.34839,17.416775,1.9096413,,,NOT_AVAILABLE,,
5.11217E+17,26.64835981,0.019254044,61.22752253,0.023311517,0.304468995,0.030049123,10.132376,12.121277,0.9966688,,,NOT_AVAILABLE,5190.5527,
5.11241E+17,26.50818411,0.024492503,61.20269724,0.02685057,0.283543778,0.039448359,7.1877203,15.792748,1.0519295,,,NOT_AVAILABLE,5142.423,
5.11241E+17,26.33214992,0.057108975,61.15959229,0.064613532,0.635097985,0.096980673,6.5487065,17.529448,1.7200413,,,NOT_AVAILABLE,,
5.11238E+17,26.39480716,0.094447773,61.09419594,0.09966959,0.934021749,0.146801407,6.362485,18.200632,1.8902245,,,NOT_AVAILABLE,,
5.11218E+17,26.64144017,0.191346847,61.24037822,0.220527722,2.291200302,0.327175927,7.002961,19.319115,2.8273506,,,NOT_AVAILABLE,,
5.1124E+17,26.26449494,0.022977672,61.16212575,0.027070159,0.292018973,0.040199965,7.2641597,15.8457575,1.1145477,,,NOT_AVAILABLE,5056.16,
5.11216E+17,26.67517656,0.01768057,61.17012518,0.020839932,0.263602785,0.027903268,9.447022,14.896028,1.0681458,,,NOT_AVAILABLE,5028.8975,
5.1124E+17,26.44920165,0.056595728,61.11328129,0.063202477,1.040726025,0.089155281,11.673184,17.503256,1.8674393,,,NOT_AVAILABLE,,
5.11241E+17,26.44488214,0.038301425,61.20682388,0.045281672,0.368879252,0.064682527,5.7029195,16.912447,1.5991402,,,NOT_AVAILABLE,4346.5,
5.11241E+17,26.47483998,0.021022744,61.20426515,0.024706996,0.346186377,0.035179501,9.84057,15.671262,1.0862226,,,NOT_AVAILABLE,4990.6665,
5.11218E+17,26.69449005,0.03602581,61.24037861,0.042890722,0.38716839,0.063636795,6.0840335,16.71638,1.4191217,,,NOT_AVAILABLE,4467.5,2.3587
5.11242E+17,26.3316211,0.018761537,61.22419784,0.022467136,0.331349794,0.030390694,10.903002,12.541981,0.914443,,,NOT_AVAILABLE,5527.6826,1.9987
5.11215E+17,26.8901957,0.214738511,61.16225077,0.241700993,2.715418456,0.363577421,7.4686112,19.16664,1.6069946,,,NOT_AVAILABLE,,
5.11242E+17,26.15815731,0.029246001,61.16402293,0.033458754,0.30386925,0.047170751,6.4419,16.087164,1.1061354,,,NOT_AVAILABLE,5056.16,
5.11219E+17,26.71875278,0.019210222,61.24723058,0.023775845,0.315827449,0.034090997,9.264248,12.728808,0.8904648,,,NOT_AVAILABLE,5445.85,2.0745
5.11241E+17,26.47468378,0.012422625,61.19802893,0.015230148,0.254959143,0.022250529,11.458566,13.4993,0.8530731,,,NOT_AVAILABLE,5572.01,
5.11241E+17,26.48298227,0.028538966,61.1989925,0.035972379,0.29946959,0.049985785,5.991095,16.224495,1.2551212,,,NOT_AVAILABLE,4876.5,
5.11217E+17,26.57332753,0.019895902,61.17612062,0.023830953,0.324735143,0.032118666,10.11048,12.0512295,2.2740898,-57.778816,2.470822211,NOT_AVAILABLE,3877.6301,1.339
5.1124E+17,26.2713455,0.052669183,61.1623802,0.060034929,0.696630718,0.090597843,7.689264,17.354765,1.6365852,,,NOT_AVAILABLE,,
5.1124E+17,26.46596568,0.035509257,61.13036794,0.040048734,0.369217848,0.05858161,6.3026237,16.722261,1.5128708,,,NOT_AVAILABLE,4315.6665,
5.1124E+17,26.27546389,0.02633731,61.16860482,0.029554246,0.325761028,0.045540678,7.1531878,16.1095,1.3945866,,,NOT_AVAILABLE,4668.8364,
5.11241E+17,26.41832136,0.066776554,61.19705763,0.073927769,0.557533461,0.108634748,5.1321836,17.553017,1.6707821,,,NOT_AVAILABLE,,
5.11219E+17,26.72287369,0.016937999,61.23912883,0.019625095,0.300352286,0.028991352,10.3600645,14.970183,0.99179554,,,NOT_AVAILABLE,5320.31,1.988
5.11218E+17,26.62764399,0.018322799,61.24145138,0.022974887,0.370035726,0.03198542,11.568888,11.964197,1.0407162,,,NOT_AVAILABLE,5204.1997,
5.11216E+17,26.89143299,0.016350081,61.24926297,0.019895899,0.383504184,0.027738945,13.825479,12.513569,0.8056259,,,NOT_AVAILABLE,5976.75,
5.11241E+17,26.52704325,0.02490464,61.19504533,0.028628861,0.349472205,0.041538394,8.413234,16.016016,1.1294441,,,NOT_AVAILABLE,4943.2646,2.1563
5.11242E+17,26.32093317,0.110510645,61.23042513,0.118753978,1.061664154,0.180901495,5.8687415,18.456858,2.0916348,,,NOT_AVAILABLE,,
5.1124E+17,26.4325042,0.013498318,61.13304594,0.01526056,0.309494129,0.022631204,13.675549,14.538798,0.95884514,,,NOT_AVAILABLE,5270.4,
5.11218E+17,26.64219335,0.017881949,61.26630381,0.02132051,0.251928127,0.031519062,7.9928813,15.115318,1.2220478,,,NOT_AVAILABLE,4903.98,
5.11241E+17,26.34562865,0.017141085,61.1602976,0.01998593,0.345488953,0.029599576,11.6720915,12.4920635,0.8654747,,,NOT_AVAILABLE,5778.75,2.0082
5.11244E+17,26.1321314,0.025578537,61.23366555,0.030483945,0.330445795,0.041853097,7.8953724,16.02104,1.2057114,,,NOT_AVAILABLE,4886,
5.11217E+17,26.66695315,0.038803716,61.1767354,0.043778583,0.405828919,0.064383248,6.303331,16.88101,1.3870449,,,NOT_AVAILABLE,4733.53,
5.11242E+17,26.33950794,0.021483023,61.22670806,0.025085797,0.559214635,0.034403635,16.254522,15.432335,1.694809,,,NOT_AVAILABLE,4258,2.2435
5.11215E+17,26.87460788,0.251171579,61.19898753,0.286038634,2.179964961,0.432958693,5.0350413,19.855278,2.466879,,,NOT_AVAILABLE,,
5.11242E+17,26.29927818,0.025117002,61.22720242,0.029254102,0.376943653,0.041096629,9.172131,15.978932,1.265235,,,NOT_AVAILABLE,4865.5776,
5.11238E+17,26.35783266,0.036894965,61.04868563,0.040948755,1.916799103,0.060863427,31.493446,16.781078,1.9992018,,,NOT_AVAILABLE,3842,0.61
5.11241E+17,26.32232293,0.027487723,61.16761948,0.031030433,0.474343104,0.048327373,9.815206,15.983895,1.3142157,,,NOT_AVAILABLE,4756.58,
5.11241E+17,26.4560906,0.023328953,61.22635312,0.027128866,0.285934618,0.038689498,7.390497,15.836748,1.2426081,,,NOT_AVAILABLE,4876.5435,
5.11216E+17,26.74336127,0.152209007,61.16533617,0.170541431,2.241955803,0.248715398,9.014141,18.923674,2.1883106,,,NOT_AVAILABLE,,
5.11219E+17,26.69635912,0.059609368,61.26415742,0.071278571,0.701024013,0.106454659,6.585189,17.60002,1.6913567,,,NOT_AVAILABLE,,
5.11225E+17,26.85573612,0.029167211,61.33086404,0.035340604,0.523740113,0.052481502,9.979518,16.481277,1.5664454,,,NOT_AVAILABLE,4531.275,
5.11218E+17,26.65324808,0.035079076,61.26307334,0.044183424,0.718912746,0.06686135,10.752292,16.59548,1.7595072,,,NOT_AVAILABLE,4235.5,2.049
5.11243E+17,26.14415262,0.055725247,61.1705301,0.064632382,0.869718015,0.093941067,9.258123,17.375156,1.9503345,,,NOT_AVAILABLE,,
5.11241E+17,26.4272087,0.018874039,61.22123626,0.022953821,0.321072845,0.031565027,10.171791,15.341868,1.193779,,,NOT_AVAILABLE,4900.0947,
5.11219E+17,26.86225477,0.035185084,61.25934625,0.041764127,0.776430653,0.060073125,12.924759,16.76577,1.6679049,,,NOT_AVAILABLE,4284.16,
5.11242E+17,26.40483817,0.015098981,61.22351006,0.019010423,0.338329293,0.029159169,11.602844,14.243249,1.1093483,,,NOT_AVAILABLE,5082.335,
5.11219E+17,26.84257605,0.014905737,61.25900425,0.018022494,0.298510584,0.025046578,11.918219,14.36231,2.1446104,,,NOT_AVAILABLE,3613.6667,1.9643
5.11239E+17,26.37040407,0.01358918,61.09493086,0.015029965,1.363866489,0.022828136,59.74498,14.30827,1.1211576,,,VARIABLE,4952.2075,0.7865
5.11242E+17,26.41281501,0.031915833,61.23592806,0.039162306,0.319003806,0.051828267,6.155016,16.432861,1.3989944,,,NOT_AVAILABLE,4601.0303,
5.11242E+17,26.31887634,0.046393622,61.22753712,0.050184199,0.547200188,0.074735943,7.3217807,17.031574,1.7513294,,,NOT_AVAILABLE,4088.9167,
5.11243E+17,26.19964537,0.01680866,61.19404605,0.020130524,0.428044247,0.028193157,15.182558,12.229251,2.2956457,-61.97199945,0.255668192,NOT_AVAILABLE,4090.9902,1.7865
5.11241E+17,26.43982996,0.020851864,61.18210385,0.024273527,0.304267541,0.032127639,9.470585,12.305509,0.97050285,,,NOT_AVAILABLE,5331.4,
5.11217E+17,26.64869867,0.039054702,61.1671292,0.045365276,0.358886126,0.064871423,5.5322685,16.929796,1.43643,,,NOT_AVAILABLE,4427.6953,
5.11242E+17,26.31167937,0.048570799,61.24497398,0.053358716,1.626437029,0.075830795,21.448238,17.039196,1.9759712,,,NOT_AVAILABLE,3893.5,0.5707
5.11216E+17,26.67138229,0.023571738,61.16730829,0.027675372,0.965153031,0.039906338,24.185457,15.95947,1.5810823,,,NOT_AVAILABLE,4366.3823,1.649
5.11242E+17,26.4025475,0.032828529,61.21077013,0.039350305,0.307638298,0.05258201,5.850638,16.19503,1.2181969,,,NOT_AVAILABLE,4886.473,
5.11241E+17,26.4458444,0.032654593,61.20845029,0.038189562,0.278331541,0.055048276,5.0561357,16.419231,1.4664097,,,NOT_AVAILABLE,4352,
5.11217E+17,26.63420852,0.025549338,61.16826544,0.029138337,0.330725369,0.04237837,7.8041077,16.022406,1.2141695,,,NOT_AVAILABLE,4893.5,
5.11241E+17,26.34733467,0.016630404,61.16574433,0.019372991,1.026274796,0.029312542,35.011456,15.141031,1.4634285,,,NOT_AVAILABLE,4421,
5.11216E+17,26.72990934,0.022684217,61.16567698,0.026756575,0.497139631,0.037859602,13.131138,15.689555,1.4940252,,,NOT_AVAILABLE,4480.83,
5.11219E+17,26.69680563,0.139667306,61.26541981,0.163234174,2.803298038,0.242345212,11.567375,19.007797,2.4864483,,,NOT_AVAILABLE,,
5.11241E+17,26.29137769,0.097841721,61.19216083,0.112601599,1.200979241,0.172034439,6.9810395,18.123793,2.1499863,,,NOT_AVAILABLE,,
5.11244E+17,26.27219589,0.019557133,61.23413909,0.022497136,0.495039399,0.031855821,15.539998,15.516096,1.4099407,,,NOT_AVAILABLE,4566.6235,
5.11216E+17,26.90659154,0.018868637,61.26142562,0.022716175,0.305732802,0.032312582,9.461726,15.53213,1.442709,,,NOT_AVAILABLE,4437.3335,
5.11215E+17,26.89039556,0.020415165,61.1629277,0.023697256,0.381070272,0.03372482,11.299401,15.080637,1.0286083,,,NOT_AVAILABLE,5183.3047,
5.11239E+17,26.37120974,0.02122512,61.11132775,0.024421415,0.3569014,0.036141739,9.875048,15.584878,1.0629168,,,NOT_AVAILABLE,5058.06,
5.11243E+17,26.12938588,0.078073782,61.17532781,0.088997178,0.850080829,0.132970967,6.3929806,17.431097,1.8366585,,,NOT_AVAILABLE,,
5.11219E+17,26.87373626,0.050187595,61.26141003,0.057153434,0.719543446,0.084609781,8.504258,17.328238,1.7215118,,,NOT_AVAILABLE,,
5.1122E+17,26.6822014,0.162783141,61.33432153,0.187297526,1.709708444,0.281355073,6.076693,19.232073,2.6380844,,,NOT_AVAILABLE,,
5.11241E+17,26.5010769,0.016079026,61.20561685,0.019760186,0.356238558,0.029475417,12.085955,14.772247,0.99597836,,,NOT_AVAILABLE,5300.21,
5.11218E+17,26.62601148,0.018630142,61.216576,0.022349032,0.294870167,0.030616239,9.631168,12.103539,0.84579945,,,NOT_AVAILABLE,5666.4,
5.11215E+17,26.89524342,0.015359199,61.16224133,0.018175562,0.399487913,0.027013843,14.788266,14.543385,1.030469,,,NOT_AVAILABLE,5163.5,1.378
5.11217E+17,26.61770086,0.017801287,61.2149705,0.019498584,0.328277586,0.028084403,11.688964,14.808671,0.98806095,,,NOT_AVAILABLE,5324,
5.11244E+17,26.14435119,0.010658385,61.23715553,0.01264648,0.407638498,0.017443408,23.3692,13.53383,1.2035894,,,NOT_AVAILABLE,4896.8066,
5.11216E+17,26.93261685,0.029691048,61.25965883,0.0359294,0.338842185,0.053449486,6.339484,16.452103,1.2979898,,,NOT_AVAILABLE,4976,
5.11241E+17,26.45605366,0.017629531,61.2190919,0.021028264,0.233856979,0.029101253,8.035976,15.256292,1.2718544,,,NOT_AVAILABLE,4827,
5.11242E+17,26.40904225,0.015363382,61.21471644,0.019152507,0.323860437,0.025735121,12.584375,14.519474,1.002883,,,NOT_AVAILABLE,5148.1523,
5.11245E+17,26.2489941,0.054860356,61.23396137,0.05882932,1.511808417,0.088287306,17.123735,17.399359,1.916729,,,NOT_AVAILABLE,,
5.11216E+17,26.79834624,0.0335421,61.16449506,0.039793805,1.919156555,0.056967597,33.688564,16.02676,1.7404938,,,NOT_AVAILABLE,4085,0.8157
5.11241E+17,26.33518263,0.010634372,61.20387556,0.012710966,1.244541203,0.018389624,67.67627,13.736881,1.1929607,,,NOT_AVAILABLE,4904.5,
5.11238E+17,26.3453689,0.016119411,61.05429044,0.019284657,0.329947464,0.028744339,11.478694,15.023096,0.8362131,,,NOT_AVAILABLE,5719,
5.11241E+17,26.48277864,0.013370039,61.2090839,0.015813814,0.268096189,0.023023975,11.644218,14.148189,0.9793396,,,NOT_AVAILABLE,5237,
5.11239E+17,26.38417856,0.02833124,61.10337101,0.033218062,0.5265751,0.048696387,10.813433,16.273834,1.5088844,,,NOT_AVAILABLE,4642.36,
5.11218E+17,26.79968239,0.05367593,61.25873924,0.061829482,0.503704133,0.092448382,5.4484906,17.476858,1.7862015,,,NOT_AVAILABLE,,
5.11241E+17,26.48375157,0.018096342,61.21257772,0.020605065,0.329889792,0.028131811,11.726575,11.572244,1.0923891,,,NOT_AVAILABLE,5027.4595,
5.11243E+17,26.1193099,0.036923177,61.19106029,0.043781952,0.46975997,0.062344997,7.5348463,16.813795,1.4716606,,,NOT_AVAILABLE,4407.9053,
5.11238E+17,26.33142582,0.012341965,61.05525421,0.013935862,0.702530032,0.020866272,33.66821,14.244452,1.4434757,,,NOT_AVAILABLE,4410.57,
5.11238E+17,26.30596095,0.094538427,61.05989496,0.095456527,1.105595257,0.143730983,7.692115,18.266075,1.9665527,,,NOT_AVAILABLE,,
5.11216E+17,26.74833899,0.037906448,61.16206468,0.045327652,1.242977913,0.064895077,19.153654,16.853092,1.7706738,,,NOT_AVAILABLE,3944,1.3217
5.1124E+17,26.27392558,0.138455331,61.16780099,0.142464356,2.076443607,0.223037277,9.30985,18.897018,2.7385807,,,NOT_AVAILABLE,,
5.11213E+17,26.87132736,0.042566483,61.15788056,0.050557946,1.257554162,0.071759484,17.52457,16.963509,1.8641415,,,NOT_AVAILABLE,3883.25,0.6935
5.11219E+17,26.84317302,0.040066441,61.25605105,0.045858651,0.418678888,0.067681036,6.186059,16.59108,1.7291222,,,NOT_AVAILABLE,4160,
5.11245E+17,26.20652563,0.090125071,61.2443287,0.099920709,1.289481852,0.151546548,8.508817,18.064741,1.600441,,,NOT_AVAILABLE,,
5.11213E+17,26.85345106,0.105728318,61.1582478,0.116253082,1.409297463,0.175930465,8.010537,18.558027,2.8199863,,,NOT_AVAILABLE,,
5.11226E+17,26.78684725,0.02662945,61.37003224,0.03165361,0.294364133,0.047138799,6.244625,16.244171,1.8690281,,,NOT_AVAILABLE,4060,
5.11218E+17,26.6473119,0.027117024,61.26410785,0.024827789,0.385239182,0.032134484,11.988342,14.635132,1.0867062,,,NOT_AVAILABLE,5143.45,
5.11216E+17,26.88380374,0.045297879,61.23200994,0.051096779,0.575440195,0.077059242,7.467504,17.053238,1.5942669,,,NOT_AVAILABLE,4394,1.561
5.11216E+17,26.76428353,0.034483666,61.16050101,0.040761898,0.321206606,0.058887548,5.454576,16.248423,2.6198864,,,NOT_AVAILABLE,3677.5,2.7393
5.11244E+17,26.13617267,0.027411644,61.24123941,0.032963206,0.337845144,0.045880099,7.363653,16.26583,1.1673021,,,NOT_AVAILABLE,4892.95,
5.11241E+17,26.3194661,0.028795594,61.16968273,0.032991006,0.368807198,0.050815496,7.2577705,16.307112,1.8019466,,,NOT_AVAILABLE,3998,
5.11238E+17,26.32085726,0.026178019,61.06062701,0.03181823,0.386285223,0.046342122,8.33551,16.072718,1.0532665,,,NOT_AVAILABLE,5110.63,
5.11216E+17,26.89313559,0.01249126,61.25621876,0.015138203,1.225621206,0.021448314,57.14301,14.35991,1.2708797,,,NOT_AVAILABLE,4896.4,
5.11246E+17,26.18380406,0.014868923,61.29310711,0.017069166,1.111228194,0.02394564,46.406284,14.464129,1.3341408,,,NOT_AVAILABLE,4715.32,1.7897
5.11242E+17,26.41408771,0.01876068,61.24500727,0.022676222,0.229235553,0.03165151,7.242484,14.891471,2.1983213,,,NOT_AVAILABLE,4046.2666,1.8643
5.11238E+17,26.28813783,0.09614888,61.06213121,0.09569222,0.914282544,0.148775388,6.1453886,18.348482,1.7732639,,,NOT_AVAILABLE,,
5.11219E+17,26.80800562,0.149525824,61.28692868,0.176885568,1.926609224,0.272529663,7.069356,19.143938,2.7841759,,,NOT_AVAILABLE,,
5.11219E+17,26.72080702,0.027446249,61.26176219,0.0330685,0.876580724,0.045993228,19.058908,16.127836,1.5812178,,,NOT_AVAILABLE,4414.75,1.6235
5.11241E+17,26.28234567,0.023825487,61.18487092,0.027393817,0.312966066,0.04096122,7.6405454,15.93804,1.069994,,,NOT_AVAILABLE,5051,
5.11218E+17,26.60983888,0.020597669,61.23273164,0.024769765,0.371396772,0.036500087,10.17523,12.66832,0.8977976,,,NOT_AVAILABLE,5461.915,1.938
5.11219E+17,26.72988107,0.025916304,61.2613059,0.032594256,0.326252837,0.045772068,7.1277714,15.978485,1.1440287,,,NOT_AVAILABLE,4987.8477,
5.11245E+17,26.17631705,0.01236491,61.24899312,0.014779038,1.167184608,0.02030851,57.472687,13.978957,1.2036629,,,NOT_AVAILABLE,4928.5,
5.11216E+17,26.92969053,0.048894259,61.25553007,0.057219282,0.631542379,0.089393141,7.0647745,17.316666,1.7034912,,,NOT_AVAILABLE,,
5.11219E+17,26.62540762,0.018399228,61.28502468,0.022065441,0.290936548,0.031545387,9.222792,15.256524,1.0481262,,,NOT_AVAILABLE,5192.2,
5.11246E+17,26.21098269,0.217685044,61.3290047,0.245338162,3.268120659,0.369841895,8.8365345,19.681597,2.630928,,,NOT_AVAILABLE,,
5.11243E+17,26.20251677,0.015276955,61.14778224,0.017391014,0.303794388,0.026002532,11.683262,14.746085,1.1723404,,,NOT_AVAILABLE,4896.9,
5.11242E+17,26.15531328,0.016840363,61.14938208,0.019829612,0.359524778,0.028657014,12.545786,15.123474,0.9314871,,,NOT_AVAILABLE,5245.92,
5.11219E+17,26.7001144,0.016446684,61.2575851,0.019171354,0.258668837,0.026789229,9.655703,14.371307,0.96548367,,,NOT_AVAILABLE,5340.5,1.9615
5.11242E+17,26.3866463,0.016837324,61.24731984,0.016451859,1.53785319,0.022590423,68.07545,13.132629,0.9837704,,,NOT_AVAILABLE,5350.3335,0.9085
5.11242E+17,26.38727122,0.018937913,61.24668396,0.022249149,1.531624382,0.031410315,48.76183,11.512564,0.67093563,,,NOT_AVAILABLE,6318.6665,
5.11216E+17,26.67386069,0.506310108,61.14389293,0.611659304,6.22009414,0.896334929,6.9394755,19.741228,2.0271606,,,NOT_AVAILABLE,,
5.11218E+17,26.65854423,0.024852978,61.23726995,0.030274508,0.327484646,0.041099036,7.968183,15.786379,1.124795,,,NOT_AVAILABLE,4988,
5.11216E+17,26.74781058,0.173611738,61.15770015,0.179440748,1.709107623,0.261761033,6.529267,18.924793,2.4673805,,,NOT_AVAILABLE,,
5.11218E+17,26.61223511,0.030234098,61.23337813,0.038168517,0.285103237,0.055074828,5.1766524,14.797831,1.0869589,,,NOT_AVAILABLE,5032.69,
5.11216E+17,26.71299207,0.017906598,61.1587745,0.021808125,0.317868981,0.032376059,9.818026,15.052669,0.9768429,,,NOT_AVAILABLE,5287,
5.11244E+17,26.22109538,0.028037451,61.23598431,0.033052477,0.334945453,0.045725751,7.3250947,16.253603,1.7776375,,,NOT_AVAILABLE,4097.4053,2.6295
