source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511219413109069312,26.657797294973815,0.01155159747473758,61.29508741437294,0.013616479699611894,0.3170974323379467,0.019793632044664475,-1.0172319786930537,0.12144362549582073,13.855876,0.956851,,,"NOT_AVAILABLE",5223.5,
511217179726193024,26.55917103334726,0.018969081089185408,61.19681035188698,0.021436963109098563,0.31266903712179117,0.030310221634984483,-1.0803390988186843,-0.12204409932792971,15.198297,0.9436321,,,"NOT_AVAILABLE",5269.0,
511226491215549568,26.808224571015266,0.03285826578065184,61.421436367857574,0.040046022839637506,0.3536177293382006,0.06133770495999487,-1.2577830376359243,-0.027616569148792198,16.63244,1.5137548,,,"NOT_AVAILABLE",4452.0,
511245011115197952,26.294277783931076,0.013530558273292031,61.269443947201694,0.015265636073292644,0.31948034089716165,0.02154710502511528,-1.0734897098679763,-0.30567980926454885,14.109294,0.86090946,,,"NOT_AVAILABLE",5782.5,
511245011115198080,26.30048260946677,0.024537923261873203,61.269102040316454,0.026740318484409973,0.407897503544538,0.04013712327810543,1.690991417203132,-2.192675387038979,15.80846,1.8778696,,,"NOT_AVAILABLE",3852.5,
511221577772590208,26.9353716426972,0.02821813539007171,61.28339967136962,0.03379057380695233,0.31565696920295977,0.0493816050376533,-1.6190145551185535,-0.31048669263981205,16.373024,1.3925772,,,"NOT_AVAILABLE",4748.5,
511217282805385728,26.627127865251584,0.014445519655230532,61.211773618255876,0.017076611168788457,0.31437117317855773,0.02522574407520023,-1.263397316090526,-0.24747827419067792,14.442968,0.9415293,,,"NOT_AVAILABLE",5257.645,
511239204319598080,26.191954496406,0.011518640305452897,61.116555877244416,0.013270517211129455,0.24415899608604827,0.019741559925813747,-2.102381586840141,-0.40044928644708516,13.942032,0.93243885,,,"NOT_AVAILABLE",5251.8335,2.046
511224738868474240,26.914445755169655,0.024054869308679415,61.33356481845766,0.02996179498967258,0.4286753269908256,0.04319349828280774,1.2636804674951438,1.019069301830751,16.04388,1.5510244,,,"NOT_AVAILABLE",4370.0,
511211750887662080,26.912663747065505,0.020985038032490737,61.05885729345639,0.025181666642048763,0.3773313537726719,0.03528139312423714,-0.9198630671428278,-0.09608955847193448,15.582953,1.1205015,,,"NOT_AVAILABLE",5062.7124,
511217179726197632,26.544007857978993,0.014660141682916978,61.19351646454111,0.016726665744210972,0.36392524535602894,0.023525689999310078,-1.0712020291761495,-0.11679296905631725,14.510153,0.91604424,,,"NOT_AVAILABLE",5550.9224,
511216595610646016,26.725182756343358,0.030480252455557785,61.18772497640752,0.035832827797406416,0.3283036608121771,0.0521794796162267,-1.1193412470800062,-0.27741597217245123,16.407696,1.241641,,,"NOT_AVAILABLE",4906.2173,
