source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val
511217695122209920,26.641440174386613,0.1913468473498744,61.24037821597822,0.22052772226048384,2.2912003018132436,0.3271759265580444,7.002961,19.319115,2.8273506,,,"NOT_AVAILABLE",,
511239788435090432,26.26449494496606,0.022977672223271534,61.16212575492186,0.027070159105885963,0.2920189733499683,0.04019996515092447,7.2641597,15.8457575,1.1145477,,,"NOT_AVAILABLE",5056.16,
511216217653546880,26.675176562771586,0.017680569969741995,61.170125175548144,0.02083993241767516,0.26360278467543424,0.027903267653562085,9.447022,14.896028,1.0681458,,,"NOT_AVAILABLE",5028.8975,
511239925874331264,26.44920165004075,0.056595727753208695,61.11328128862059,0.06320247702714636,1.0407260253070092,0.08915528137043136,11.673184,17.503256,1.8674393,,,"NOT_AVAILABLE",,
511240956666458240,26.4448821386184,0.03830142472535831,61.206823881295435,0.045281671931253306,0.36887925212451594,0.06468252749785353,5.7029195,16.912447,1.5991402,,,"NOT_AVAILABLE",4346.5,
511240922306720640,26.47483997629849,0.02102274446508214,61.20426515173282,0.02470699602309845,0.3461863771370518,0.03517950147280155,9.84057,15.671262,1.0862226,,,"NOT_AVAILABLE",4990.6665,
511217557683254144,26.69449004798887,0.03602580968924543,61.24037861434157,0.04289072208596129,0.38716838975971624,0.06363679534902127,6.0840335,16.71638,1.4191217,,,"NOT_AVAILABLE",4467.5,2.3587
511241845712465664,26.331621104845894,0.018761537427449505,61.224197840980324,0.022467136304434848,0.331349794101195,0.030390694031841973,10.903002,12.541981,0.914443,,,"NOT_AVAILABLE",5527.6826,1.9987
511214705817280384,26.89019570148505,0.21473851082824325,61.16225076662546,0.24170099302574202,2.715418456098549,0.36357742135444504,7.4686112,19.16664,1.6069946,,,"NOT_AVAILABLE",,
511242365415468544,26.158157305419202,0.029246000813699897,61.16402292825782,0.03345875448719135,0.30386925008201243,0.04717075148086372,6.4419,16.087164,1.1061354,,,"NOT_AVAILABLE",5056.16,
511219030846185984,26.718752782391945,0.01921022175690114,61.247230580765084,0.023775844669737232,0.3158274487962178,0.03409099706478107,9.264248,12.728808,0.8904648,,,"NOT_AVAILABLE",5445.85,2.0745
511240681788554624,26.474683782427864,0.01242262498084076,61.19802892930465,0.015230148122873991,0.2549591429392837,0.022250528643834498,11.458566,13.4993,0.8530731,,,"NOT_AVAILABLE",5572.01,
511240716148292608,26.482982273414446,0.028538965573069078,61.198992500090554,0.0359723793945938,0.2994695896373958,0.04998578490930602,5.991095,16.224495,1.2551212,,,"NOT_AVAILABLE",4876.5,
511217106700849664,26.573327530140872,0.019895902242014374,61.176120618424065,0.0238309527467916,0.32473514335864717,0.03211866616439329,10.11048,12.0512295,2.2740898,-57.77881600205429,2.470822210659566,"NOT_AVAILABLE",3877.6301,1.339
511239788435089792,26.27134550435492,0.05266918253952704,61.162380202697896,0.06003492858047235,0.6966307175292229,0.09059784340370583,7.689264,17.354765,1.6365852,,,"NOT_AVAILABLE",,
511240063313281792,26.465965677780765,0.03550925734018239,61.13036794419462,0.04004873399563615,0.3692178479005415,0.05858161036421002,6.3026237,16.722261,1.5128708,,,"NOT_AVAILABLE",4315.6665,
511239822794823168,26.275463885568108,0.02633731005310558,61.16860482227818,0.029554246090423744,0.32576102802434503,0.04554067831694681,7.1531878,16.1095,1.3945866,,,"NOT_AVAILABLE",4668.8364,
511240853587246976,26.418321357382304,0.06677655361786322,61.19705763117635,0.073927769039866,0.5575334610035283,0.10863474798805302,5.1321836,17.553017,1.6707821,,,"NOT_AVAILABLE",,
511219035152004480,26.722873692615693,0.016937999087027446,61.23912883307552,0.01962509500989415,0.30035228582803186,0.028991351785197062,10.3600645,14.970183,0.99179554,,,"NOT_AVAILABLE",5320.31,1.988
511217695122208640,26.62764398531453,0.018322799062266602,61.24145138372886,0.022974887144950495,0.37003572585739763,0.03198541968417272,11.568888,11.964197,1.0407162,,,"NOT_AVAILABLE",5204.1997,
511215560512610688,26.891432992817894,0.01635008062247394,61.24926296800443,0.01989589898335753,0.3835041841133221,0.027738944929232196,13.825479,12.513569,0.8056259,,,"NOT_AVAILABLE",5976.75,
511240647428816384,26.527043247056277,0.02490464025832348,61.19504533204584,0.028628861407786366,0.34947220478486823,0.04153839429931142,8.413234,16.016016,1.1294441,,,"NOT_AVAILABLE",4943.2646,2.1563
511241918738784512,26.32093317043709,0.11051064526703616,61.230425131463484,0.11875397808831029,1.0616641541208343,0.18090149470000189,5.8687415,18.456858,2.0916348,,,"NOT_AVAILABLE",,
511240028953542912,26.432504202849348,0.013498318352744308,61.13304594000212,0.015260560423884321,0.30949412947452437,0.022631204213004356,13.675549,14.538798,0.95884514,,,"NOT_AVAILABLE",5270.4,
511217901280610816,26.64219335247285,0.017881949138957205,61.266303812509776,0.02132051043388502,0.25192812697974354,0.03151906223878037,7.9928813,15.115318,1.2220478,,,"NOT_AVAILABLE",4903.98,
511241021078756096,26.345628653265244,0.017141085234176224,61.16029759871754,0.0199859296910206,0.3454889533096859,0.029599576083100078,11.6720915,12.4920635,0.8654747,,,"NOT_AVAILABLE",5778.75,2.0082
511243945963349376,26.13213139866525,0.02557853650368828,61.23366554512725,0.030483944774931847,0.3304457950390888,0.041853097409347076,7.8953724,16.02104,1.2057114,,,"NOT_AVAILABLE",4886.0,
511216973567784064,26.666953152208656,0.038803715784007264,61.17673539781508,0.04377858253835446,0.4058289185549341,0.06438324814262351,6.303331,16.88101,1.3870449,,,"NOT_AVAILABLE",4733.53,
511241850019310848,26.33950794242552,0.02148302326540588,61.22670806141423,0.025085797335252596,0.5592146345397694,0.034403635403276546,16.254522,15.432335,1.694809,,,"NOT_AVAILABLE",4258.0,2.2435
511214942045416448,26.874607876674315,0.2511715793843317,61.198987534524186,0.2860386342043441,2.1799649614905,0.43295869255653674,5.0350413,19.855278,2.466879,,,"NOT_AVAILABLE",,
511241540781665920,26.29927817939538,0.025117002258276216,61.227202418331515,0.02925410183987433,0.3769436528523585,0.04109662873442652,9.172131,15.978932,1.265235,,,"NOT_AVAILABLE",4865.5776,
511237933009349760,26.357832656971414,0.036894964652965205,61.04868562686387,0.040948755165807704,1.9167991029041411,0.06086342715429833,31.493446,16.781078,1.9992018,,,"NOT_AVAILABLE",3842.0,0.61
511241094105141760,26.322322929188346,0.027487722697820963,61.16761948045763,0.031030433009991105,0.4743431042809538,0.048327372933541564,9.815206,15.983895,1.3142157,,,"NOT_AVAILABLE",4756.58,
511240991026193536,26.456090595853876,0.023328953480621577,61.22635312008359,0.027128865697271045,0.2859346176878678,0.03868949781997599,7.390497,15.836748,1.2426081,,,"NOT_AVAILABLE",4876.5435,
